"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ybdH",1.11340233359727,7.26459685362964,1.76129295710045,0.141320620041582,0.879102183635087,-4.56141284563539
"yidA",0.821148421628658,6.60763195985861,1.76018258871711,0.141518960674405,0.879102183635087,-4.56266746151129
"bolA",-2.89349126639546,2.46139115459174,-1.75998731656626,0.141553870754333,0.879102183635087,-4.56288809205577
"atoD",-0.830346098092685,6.54415649894304,-1.75997456886979,0.141556150049396,0.879102183635087,-4.56290249509379
"ppiA",1.01028237071155,8.41470154326271,1.75836842128456,0.14184363033671,0.879102183635087,-4.5647171118739
"tRNA",-2.2709266063248,1.40310834854067,-1.75788321354122,0.141930593702902,0.879102183635087,-4.56526525940021
"mdtI",1.0271347631083,6.20340120455382,1.7559759839256,0.142272952929695,0.879102183635087,-4.56741971931003
"ybcK",-1.44744320329032,4.97070993901944,-1.7546677412005,0.142508277962644,0.879102183635087,-4.56889738882069
"yddV",-2.06453784303034,1.69389833880658,-1.75232533393463,0.14293062047982,0.879102183635087,-4.57154282966165
"moaC",1.03735660424396,4.91428896383247,1.75115334140736,0.143142413305252,0.879102183635087,-4.57286628302471
"ansA",-1.72913494588883,5.18317982280235,-1.75077386390528,0.143211057968987,0.879102183635087,-4.5732947790171
"cysT",1.17976414697767,5.72921082152033,1.75035915739202,0.143286113714891,0.879102183635087,-4.57376304189828
"nac",-0.825127231124543,0.365600886996187,-1.75017551626949,0.143319362863571,0.879102183635087,-4.5739703946803
"amyA",1.44547885182422,7.20862296140991,1.74764698364456,0.143777967576595,0.879102183635087,-4.57682514200635
"pppA",-1.60584111350007,4.91513212054651,-1.74707861352686,0.143881259828929,0.879102183635087,-4.57746677020441
"selB",1.39214984380608,4.46371463120472,1.74598399102237,0.144080403384088,0.879102183635087,-4.57870240799279
"galU",-1.51590915333571,7.23302288114259,-1.74313966057222,0.144599184486986,0.879102183635087,-4.58191271210736
"narH",1.03292686405567,5.31212163261669,1.74298598941875,0.144627266925532,0.879102183635087,-4.58208613719378
"yfaZ",-0.821650296796674,0.364905500130614,-1.74280059867767,0.144661153318086,0.879102183635087,-4.58229535676675
"insJ",-1.08169731126536,6.21191309966973,-1.74276335985836,0.144667960940573,0.879102183635087,-4.58233738166714
"srlR",1.30913742024713,2.25092387936716,1.74017834188434,0.145141326478666,0.879102183635087,-4.58525435954814
"ygfG",1.46817888242352,4.72963907975848,1.74003950162123,0.14516679536349,0.879102183635087,-4.58541101371495
"maeB",-0.733305175501281,3.69520207894002,-1.73938764864495,0.145286432283586,0.879102183635087,-4.58614648140809
"vsr",1.92102746644036,1.70465964772013,1.73807003160006,0.145528566061874,0.879102183635087,-4.58763300464718
"yegT",-3.7371791237685,2.91539359316537,-1.73687311183047,0.145748875978985,0.879102183635087,-4.58898323275979
"azoR",1.12988412371134,7.58343820392241,1.73530268972261,0.146038449472163,0.879102183635087,-4.59075462080998
"kdgR",1.11768750653353,5.41273665336829,1.73448235340543,0.146189945871853,0.879102183635087,-4.59167985205187
"yciW",1.75604742519384,4.25369209927589,1.7333141405289,0.146405962873973,0.879102183635087,-4.59299734324069
"yhhI",-3.1628825795671,3.85166751948144,-1.73325583170529,0.146416753404905,0.879102183635087,-4.59306309991101
"ompL",-1.57374272562125,5.08090590491507,-1.73113270086562,0.146810208093628,0.879102183635087,-4.59545722121818
"ybeL",-0.816094244370926,0.363794289645464,-1.73101566835922,0.146831927601171,0.879102183635087,-4.5955891801001
"pflB",-0.852930012361211,6.77423989805553,-1.73086246130757,0.146860365512011,0.879102183635087,-4.59576192544787
"yhcN",-3.62936188431809,2.14870250937209,-1.72890656199925,0.147223907397103,0.879102183635087,-4.59796707836208
"ydjF",-1.02264791421932,4.12428230573704,-1.72852212236641,0.147295470541431,0.879102183635087,-4.59840047039641
"mobA",3.40847721090484,2.83588966013968,1.72836119446751,0.147325437650222,0.879102183635087,-4.59858188610035
"pykF",0.824062299604977,5.40893047106022,1.7281468302363,0.147365365009613,0.879102183635087,-4.59882353760022
"rsgA",1.04305507683239,5.86825883862125,1.72803851838479,0.147385543297845,0.879102183635087,-4.59894563535517
"mdtG",1.03297532194227,5.20941616242329,1.72787566960962,0.147415886997474,0.879102183635087,-4.5991292095321
"fic",0.982317917541579,7.0223020120139,1.72733892724961,0.147515943470859,0.879102183635087,-4.59973424532196
"yhfX",2.46551392269981,2.6158814899209,1.72508791985031,0.147936316102048,0.879102183635087,-4.60227138541485
"gcvH",0.841015610289414,7.71644868756575,1.72475334759109,0.147998900894122,0.879102183635087,-4.60264844761262
"recC",0.712644367187408,7.04321607824615,1.72313958625509,0.148301147795981,0.879102183635087,-4.60446701173359
"pflD",0.763013666034748,4.07652689244416,1.7224292320887,0.148434391218961,0.879102183635087,-4.60526744253158
"lolC",-1.25829793151688,1.182769113175,-1.71713755268459,0.149430803356269,0.879102183635087,-4.61122868111644
"ycbQ",-1.11801864249516,4.66018417397357,-1.71700844959357,0.149455197893714,0.879102183635087,-4.6113740873279
"yecE",1.48317555827101,2.69797226896878,1.7149264633498,0.149849156112687,0.879102183635087,-4.61371877086806
"bioD",1.30285223267372,2.31895025870552,1.71445340723087,0.14993881572521,0.879102183635087,-4.61425145857709
"yjbD",-2.77178029776106,1.6965464466617,-1.71409950997122,0.150005926430631,0.879102183635087,-4.61464995289186
"rnk_leader",-3.18901442583883,1.92230246612587,-1.71403349024558,0.150018449342153,0.879102183635087,-4.61472429090942
"inaA",-1.25696033296297,4.39154362656388,-1.7137027588812,0.150081199889867,0.879102183635087,-4.61509668723433
"40",1.65586373576029,4.41940995107525,1.71329447142936,0.150158702095464,0.879102183635087,-4.61555639570066
"ypeC",-0.86286766110199,7.56883516763849,-1.71289732687347,0.150234128086081,0.879102183635087,-4.61600354268252
"yhhF",1.9636666049392,4.60371246151081,1.71040774195522,0.150707828327114,0.879102183635087,-4.61880623464472
"tRNA",-2.35431806637963,2.02670689256213,-1.71037500956966,0.15071406648853,0.879102183635087,-4.61884307970807
"lysT",-2.35431806637963,2.02670689256213,-1.71037500956966,0.15071406648853,0.879102183635087,-4.61884307970807
"exo",1.13804128344637,4.79841265007925,1.71028171155818,0.150731848727131,0.879102183635087,-4.61894809962962
"hyfI",0.766309552533696,6.43196552789754,1.71019706009011,0.150747984809161,0.879102183635087,-4.61904338593341
"alkB",0.963317456623498,9.183450181676,1.71009293080306,0.150767836114167,0.879102183635087,-4.61916059612133
"gntR",-3.06875108810401,2.69412138769733,-1.70935019447485,0.150909508973739,0.879102183635087,-4.61999660583295
"ECDH10B_1335",1.80042521151335,4.17268705357526,1.70917838243912,0.150942300392404,0.879102183635087,-4.62018998653634
"abgA",2.85326762692608,2.47444134915335,1.70869281213752,0.151035013635519,0.879102183635087,-4.62073649808677
"era",1.19870665266713,7.69181598008264,1.70072458496234,0.15256471264151,0.879102183635087,-4.62970145429551
"yciA",-2.16068604378082,6.44898901262686,-1.69908943398501,0.152880555981662,0.879102183635087,-4.63154035644193
"napA",1.5146451118905,8.22931254580679,1.69788448492939,0.153113725697659,0.879102183635087,-4.63289527613863
"flu",1.55824433773979,3.58309462673855,1.69778996886386,0.153132030721009,0.879102183635087,-4.63300154959645
"xylA",0.814641341739551,5.82962617490133,1.69674293718157,0.153334958643777,0.879102183635087,-4.63417876610438
"hflK",-2.23996844007623,1.41498785723911,-1.69452742953896,0.153765249435009,0.879102183635087,-4.6366693700476
"insF-5",0.858755249718283,6.63071375617451,1.69420489676697,0.153827992789711,0.879102183635087,-4.63703190871281
"14",1.03963379488316,4.89751505284225,1.69399823229566,0.153868209517438,0.879102183635087,-4.63726420145285
"glgP",0.774573256601534,6.08282382977594,1.69308765583696,0.154045533602767,0.879102183635087,-4.63828764445843
"yqgA",-0.798069157904158,0.360189272352111,-1.69278269794836,0.15410496676262,0.879102183635087,-4.63863038265197
"rpmC",-2.81200377842659,2.28448171498568,-1.69105777945401,0.154441572415977,0.879102183635087,-4.64056881173497
"argD",1.07780534554608,7.28127750641271,1.69070993757512,0.154509541316931,0.879102183635087,-4.64095967142407
"rfaY",-1.64279930003401,6.17684832240098,-1.69009519059862,0.154629737887932,0.879102183635087,-4.64165041312711
"ybhO",-2.6529968007055,2.16004844352971,-1.68985042396474,0.154677621459524,0.879102183635087,-4.64192542651276
"insA-4",-2.82296523277365,3.06589324486365,-1.68814256144703,0.155012147102555,0.879102183635087,-4.64384415820041
"ydgA",-1.56103841441676,1.03347149079521,-1.6872578615811,0.155185724058351,0.879102183635087,-4.64483796871558
"fliJ",0.812575871864126,8.33256874897688,1.68589674847403,0.15545315622317,0.879102183635087,-4.64636678403371
"ECDH10B_1343",1.24680767603485,5.87857123739454,1.68573867971162,0.155484243808802,0.879102183635087,-4.64654431539153
"yfgA",0.829857290092062,7.67629896251572,1.68566579697698,0.155498579864653,0.879102183635087,-4.64662617107458
"adk",1.0914640651364,5.38457404788432,1.68550637858614,0.155529942164551,0.879102183635087,-4.64680521422987
"fecA",1.4577664420805,3.32255268939253,1.68492376132691,0.155644614517266,0.879102183635087,-4.64745952949746
"rha",1.18349435381809,5.90738004992397,1.68399908917661,0.155826786400514,0.879102183635087,-4.64849791766187
"folD",0.729686423886723,7.12232029443638,1.68314838846029,0.155994575159194,0.879102183635087,-4.64945315482426
"ynfB",-0.883123196243783,8.57737814022633,-1.68294777342177,0.156034170231322,0.879102183635087,-4.64967841042554
"bisC",6.39972457996572,5.11977966397257,1.68041762660963,0.156534413064334,0.879102183635087,-4.65251894186891
"aphA",-0.787531376005187,5.13159914203437,-1.68029274697166,0.156559145267113,0.879102183635087,-4.65265912270367
"ychH",-0.83084283226459,5.505022882459,-1.67862039638819,0.156890731746471,0.879102183635087,-4.65453621483589
"ynfK",5.97637499953621,4.78109999962897,1.67745266458991,0.157122684630059,0.879102183635087,-4.65584672339848
"ybaP",2.74931307540322,2.74643528717761,1.67542049973776,0.157527169633123,0.879102183635087,-4.65812699134874
"nupC",-0.789676575425868,0.358510755856452,-1.67498121010781,0.157614744416441,0.879102183635087,-4.658619851477
"yafD",1.69523957220187,6.98819533141676,1.67467830457287,0.157675158881111,0.879102183635087,-4.65895968294823
"ypfH",-2.50735887862473,1.57373110526968,-1.67327118889058,0.157956114190716,0.879102183635087,-4.66053819682299
"ybcQ",-2.10920398167552,7.36086421524818,-1.67267574429055,0.158075157058757,0.879102183635087,-4.66120610315135
"yhcA",-0.947953221346578,0.64659175301455,-1.67254448350561,0.158101411226344,0.879102183635087,-4.6613533320387
"coaE",2.32020686555244,2.72227426963075,1.67241688242673,0.158126937609605,0.879102183635087,-4.66149645411044
"tatD",0.820763438969436,7.76094701862006,1.67182273200814,0.158245851123427,0.879102183635087,-4.66216285041576
"kefB",0.743223319774225,7.28583998444263,1.67075230573869,0.158460314170475,0.879102183635087,-4.6633633325861
"entS",-0.883978064632383,7.17415382189274,-1.66920426671995,0.158770986467069,0.879102183635087,-4.66509922192451
"ygcI",3.00824037564763,3.62505138615451,1.66898923624576,0.158814188936341,0.879102183635087,-4.66534032368021
"rpsE",-2.87419944367735,3.73305462467514,-1.66865199175789,0.158881969670295,0.879102183635087,-4.66571844635686
"yqjG",0.895043296301859,7.94459796987355,1.66821824774742,0.158969188100978,0.879102183635087,-4.66620474592416
"xseA",-1.13966656817727,9.1143584839671,-1.66679215593752,0.159256290591778,0.879102183635087,-4.66780347766737
"yedA",2.21778584026797,1.99021075980573,1.6642279116402,0.15977384132856,0.879102183635087,-4.67067754018859
"sraA",-2.99546586817681,1.84858614312676,-1.66376847485054,0.159866749822009,0.879102183635087,-4.67119240469073
"cydA",-0.728574370435346,5.34256252829969,-1.66363923239683,0.159892895362882,0.879102183635087,-4.67133723476648
"pdxJ",1.14199947014513,6.50209219349744,1.66135260989236,0.160356187616566,0.879102183635087,-4.67389931023824
"pstB",-1.97127883068808,1.83422633644804,-1.66130483462396,0.160365881748234,0.879102183635087,-4.67395283394235
"hscA",-1.15617711411864,5.44642599127415,-1.66046752059332,0.16053587779321,0.879102183635087,-4.67489085085224
"ydeH",1.29097608308827,5.46464174617771,1.66010751604711,0.160609023585618,0.879102183635087,-4.67529412668403
"znuC",-2.93755548565229,3.82503389112659,-1.65846479150821,0.160943218350172,0.879102183635087,-4.67713410109089
"yrbK",1.06663608500072,9.00782389576445,1.656487614818,0.161346381256073,0.879102183635087,-4.67934824972146
"alsE",1.43719830348362,2.24427282523929,1.65578053519924,0.161490807052559,0.879102183635087,-4.68013995881201
"malP",0.906096074868506,8.37581072494819,1.65573722866796,0.161499656926491,0.879102183635087,-4.68018844664314
"potD",-1.00506455808491,5.86206140375832,-1.65496825439142,0.161656881287076,0.879102183635087,-4.6810493842832
"feaB",1.83726929205351,5.45441977801838,1.65461435845245,0.161729290473441,0.879102183635087,-4.68144557883155
"yjgR",-0.695109443952563,3.92731665090606,-1.65248171575308,0.162166332142579,0.879102183635087,-4.68383279104295
"OmrA-B",-1.26844348258917,8.53103970223925,-1.65197433505563,0.162270484078535,0.879102183635087,-4.68440065317242
"rhaS",-1.73294298365567,4.70609139584064,-1.64979044723036,0.162719546382387,0.879102183635087,-4.68684449814205
"metN",3.4374889973925,3.56113379834439,1.6492106898141,0.162838968571677,0.879102183635087,-4.68749316531902
"sthA",3.12741344079774,2.50193075263819,1.64871794035531,0.162940537472479,0.879102183635087,-4.68804444929497
"PK-G12rRNA",1.29364980624059,1.61034161763749,1.64744970044998,0.163202248371844,0.879102183635087,-4.68946320344687
"mdlB",1.76582482451932,2.02645307182302,1.64726539100364,0.163240317118513,0.879102183635087,-4.68966936959785
"mrp",-0.941613417788156,8.09617123618701,-1.64615196238501,0.163470483178608,0.879102183635087,-4.69091474391562
"nusB",-3.21541419409675,1.98232149121331,-1.64489060505823,0.163731622254295,0.879102183635087,-4.69232538474317
"mtlR",-0.775280101345937,0.355631461040466,-1.6444448812789,0.163824000587484,0.879102183635087,-4.69282381154992
"tesA",1.69986843386966,2.79194631459499,1.64345816578612,0.164028688002336,0.879102183635087,-4.69392710629556
"prmC",1.16748720222742,8.90653224521691,1.64212425098223,0.16430580737983,0.879102183635087,-4.69541842057894
"yagE",-0.884373906192529,7.20127162442451,-1.64031427158915,0.164682579499491,0.879102183635087,-4.69744160276607
"insG",-1.06468135443819,0.741113931968268,-1.63886876825593,0.164984102876223,0.879102183635087,-4.69905706717023
"rbn",-1.19758555964231,3.05773268692681,-1.63847861453334,0.16506558140124,0.879102183635087,-4.69949304758608
"insC-4",3.08530998616987,2.55555523391139,1.63772362475948,0.165223365716423,0.879102183635087,-4.70033665974439
"glnP",2.14339901080347,2.02332108343647,1.63714291079225,0.165344831179083,0.879102183635087,-4.70098548774583
"lpxK",1.61161474259896,1.30618041860685,1.63712288495239,0.165349021494029,0.879102183635087,-4.70100786168897
"frlR",-1.09347291253372,7.36766872633318,-1.63711420558714,0.165350837644364,0.879102183635087,-4.70101755872511
"fur",1.00704077362197,9.76610312259851,1.63638879852731,0.165502699157023,0.879102183635087,-4.70182798558372
"mqo",1.01880517547497,9.2128716696874,1.63599986229339,0.165584179172439,0.879102183635087,-4.7022624773641
"frvX",1.18355359227407,9.87026147450876,1.63518521545516,0.165754973477049,0.879102183635087,-4.70317247707804
"yddA",-2.44556260624536,2.14888580240987,-1.63218844005057,0.16638478023309,0.879102183635087,-4.70651925167444
"yhgF",0.835879080581132,3.3344898260852,1.63120083364134,0.166592861483962,0.879102183635087,-4.70762193642278
"gmk",0.813918974899626,11.4908247148065,1.63047276275101,0.166746427311641,0.879102183635087,-4.70843475894338
"ybhR",1.6820827877209,2.8652037866989,1.62701603438152,0.16747746058409,0.879102183635087,-4.71229287961127
"yffO",-2.01238953085542,4.08172307505246,-1.62690966487304,0.167500006513929,0.879102183635087,-4.71241157455607
"uxaC",-1.37617844116982,6.25811082610152,-1.62469907275992,0.16796924804929,0.879102183635087,-4.71487796104471
"prlC",-1.54883010379683,5.54906783032677,-1.62452865904136,0.168005476222678,0.879102183635087,-4.71506806562284
"tRNA",4.58641991643019,3.66913593314415,1.62430333967963,0.168053388753373,0.879102183635087,-4.71531941382302
"dppC",1.5899732648277,6.03395468403003,1.62250777998938,0.168435689923647,0.879102183635087,-4.71732214213129
"ycfM",-0.821185196306263,0.55525126157438,-1.6222418335858,0.168492387694437,0.879102183635087,-4.71761873449022
"yafQ",0.736259439273911,9.27266872611225,1.62181038966527,0.168584408858461,0.879102183635087,-4.71809987404887
"tfaR",2.56160849439239,2.85090869087659,1.6203143990327,0.168903872550678,0.879102183635087,-4.71976797596282
"B",1.60475211767234,1.56493033542385,1.61913036506136,0.169157147637965,0.879102183635087,-4.72108800617756
"glgX",-0.729678385488989,6.53601579522064,-1.61783433605745,0.1694348142671,0.879102183635087,-4.72253266603341
"imp",-1.92488883312008,6.59164335095263,-1.61639438349391,0.169743849412157,0.879102183635087,-4.72413747285617
"chbC",-0.958276134369189,6.46360948093985,-1.61584632152088,0.16986161941259,0.879102183635087,-4.72474820189161
"nuoN",1.93712149332417,3.28122984955762,1.6158341740925,0.169864230629856,0.879102183635087,-4.7247617378034
"insH-5",1.51446545412558,6.59959025615603,1.61534169039059,0.169970128918293,0.879102183635087,-4.72531049577623
"ilvC",1.11913940445269,7.34808054753513,1.61509653357193,0.170022869311107,0.879102183635087,-4.72558365269081
"yheN",0.685916311010464,7.69995940830134,1.61418440301384,0.170219238698225,0.879102183635087,-4.72659988404643
"tfaD",-2.53639165153819,1.81510242689187,-1.61397872095304,0.170263550529043,0.879102183635087,-4.72682902378978
"astE",-1.4176277649407,7.44698458530353,-1.61389770063939,0.170281008582176,0.879102183635087,-4.72691928264397
"frlB",-0.716044066395615,5.73965296570643,-1.613723797198,0.170318486889246,0.879102183635087,-4.7271130126338
"nhaB",1.03345874787733,5.90406276395524,1.61262461415261,0.170555564685344,0.879102183635087,-4.72833741060026
"ygjR",-1.01201125714192,11.155645942345,-1.61147857961457,0.170803098219546,0.879102183635087,-4.72961380950627
"ygeM",-1.27786620328616,7.55998172890954,-1.61126569503458,0.170849118892444,0.879102183635087,-4.72985088908674
"fbp",-1.00149599529693,3.83994084849869,-1.61096306878382,0.170914560903631,0.879102183635087,-4.73018789832304
"dcm",1.71722590546517,1.61749267521936,1.61047701118292,0.171019721711768,0.879102183635087,-4.730729151387
"yccS",2.80632183465806,2.24505746772645,1.60924892906017,0.171285710485927,0.879102183635087,-4.73209653649188
"cysZ",-1.10126351116098,8.92682197004718,-1.60719110524038,0.171732336812918,0.879102183635087,-4.73438728218974
"yhcB",-1.43694740702564,6.31732900054313,-1.60702796768375,0.171767793507853,0.879102183635087,-4.73456885814042
"pncA",-1.40648621681057,5.81822570465417,-1.60526578952821,0.172151254671261,0.879102183635087,-4.73652995099743
"ybiO",3.30727349014505,2.64581879211604,1.60502959933121,0.172202715937639,0.879102183635087,-4.73679276705757
"yqiC",2.76524105825084,2.21219284660067,1.60313130422536,0.172616874526704,0.879102183635087,-4.73890475375243
"ybgS",0.958357551415978,6.88139008574493,1.60230863053708,0.172796668488299,0.879102183635087,-4.73981986730267
"tiaE",-1.39781840591616,4.89614467452517,-1.60201178786163,0.172861588730238,0.879102183635087,-4.74015003961349
"yjgI",1.43500891397216,4.39356081767763,1.60170018808539,0.172929762513109,0.879102183635087,-4.74049661159266
"hypB",-3.00882798942145,2.78588370014633,-1.60165385005047,0.172939902929522,0.879102183635087,-4.74054814908966
"tmk",1.95811154898094,2.99007932821913,1.60109546898129,0.173062143199476,0.879102183635087,-4.74116915891171
"sgcX",1.32242739544495,3.93991838323937,1.60088015892537,0.173109301653824,0.879102183635087,-4.74140860576693
"ybdF",-1.28050125903053,11.7177318179638,-1.60056302876494,0.173178784633705,0.879102183635087,-4.74176127416888
"argY",-2.21400165085886,8.14697104223898,-1.59924235548632,0.173468441789454,0.879102183635087,-4.74322977980334
"argI",-1.99570687668025,1.3215825861672,-1.59909036468831,0.173501808150281,0.879102183635087,-4.74339876690859
"yebN",-1.85635251613677,6.02522795586442,-1.59888993895952,0.173545817138374,0.879102183635087,-4.74362159975239
"yeiM",-1.07561316284412,5.71073407720973,-1.59873735204622,0.173579329244506,0.879102183635087,-4.74379124138943
"tp2",1.41694868604105,7.73020086878248,1.59866841749293,0.173594471200128,0.879102183635087,-4.74386787962543
"thrV",-3.23300830831697,2.02650332822551,-1.59656270141342,0.1740576401685,0.879102183635087,-4.74620856505938
"yhhN",1.20366846398247,7.01895595431021,1.59539579429075,0.174314839793828,0.879102183635087,-4.74750538853854
"ansB",-1.43604344534548,0.993213473875242,-1.5925065377402,0.174953292250826,0.879102183635087,-4.75071540665293
"cusB",-0.750606967427254,0.35069683425673,-1.59211075235279,0.17504093162221,0.879102183635087,-4.75115503006761
"yehQ",1.80295704060112,1.53568929672435,1.59141700978546,0.17519465338941,0.879102183635087,-4.75192555371723
"yfcJ",2.9582359084605,2.3665887267684,1.59101271484622,0.175284300260129,0.879102183635087,-4.75237455975783
"hisI",1.60519872902877,1.48949100654003,1.58931489153424,0.175661267203402,0.879102183635087,-4.75425986442026
"yadG",-2.00433919404894,1.82506404261759,-1.58785910031557,0.175985137093731,0.879102183635087,-4.75587604718701
"npr",1.15348666677774,8.25097982845026,1.58599691449012,0.176400282106839,0.879102183635087,-4.75794290697322
"yheL",0.973531350126439,7.5686265643245,1.58516609022387,0.176585814812157,0.879102183635087,-4.75886486861251
"flgA",-0.871869272838162,6.28776138531692,-1.58403062707721,0.176839690186787,0.879102183635087,-4.76012470711768
"ydcJ",0.978347459104119,2.47118127277993,1.58289385922154,0.177094220104891,0.879102183635087,-4.76138578494757
"ybiH",1.06814880832781,1.84293399286141,1.58235341225685,0.177215357243686,0.879102183635087,-4.76198525855433
"yacC",0.721563715627411,8.57769574382207,1.58229547654981,0.177228347975943,0.879102183635087,-4.76204951908469
"rluF",-2.18993884407388,1.4424817725546,-1.58176541119004,0.177347246649517,0.879102183635087,-4.76263742622125
"exbD",-3.90539477774128,3.38865075277971,-1.58090952548344,0.177539396952182,0.879102183635087,-4.7635866114347
"nuoL",-2.93528623332587,4.1091163489118,-1.57914839571197,0.177935428486653,0.879102183635087,-4.7655393447552
"ygjV",0.70764783121118,8.28889505398123,1.57818828300684,0.178151701250589,0.879102183635087,-4.76660369971212
"yfjG",2.02215206704257,2.761829156109,1.57669547150401,0.17848848615241,0.879102183635087,-4.76825828881062
"ygeR",0.711407617755668,5.32621646906353,1.57641167522398,0.178552583196662,0.879102183635087,-4.76857279878352
"yehD",-2.21466714723462,1.45813762534061,-1.57420343427993,0.179052107056296,0.879102183635087,-4.77101956912791
"talA",-2.27694354350716,3.12871422195103,-1.57381968891213,0.17913905477658,0.879102183635087,-4.7714446831123
"xylG",-0.892433791982379,4.9845727041378,-1.57376115623313,0.179152320587285,0.879102183635087,-4.7715095235868
"ybfD",1.41883434749888,4.56866471340167,1.57257745093784,0.179420803717325,0.879102183635087,-4.77282066843999
"ylbE",-1.07638660575114,3.65461776721623,-1.57244772413837,0.179450252028352,0.879102183635087,-4.77296434756939
"potG",-1.61297728249,1.60102015356985,-1.57212377140161,0.179523811017426,0.879102183635087,-4.773323129632
"ydeE",0.803200735780163,4.52166928896225,1.57185540149897,0.179584771587631,0.879102183635087,-4.77362033961186
"dinD",-0.988629090732942,7.15055296705012,-1.57153741763663,0.179657028562217,0.879102183635087,-4.77397247960111
"aceA",1.4119660593202,6.88345169456563,1.5700652472474,0.179991932043353,0.879102183635087,-4.7756025608165
"yhdV",1.36644712001907,8.165253525584,1.56984902401879,0.180041172601474,0.879102183635087,-4.77584194620588
"lpxB",1.01380597631304,5.99298143962082,1.56887912565288,0.180262211819455,0.879102183635087,-4.77691564422158
"yicL",-2.07242034588534,2.99657379942158,-1.56686865121866,0.180721253192849,0.879102183635087,-4.77914077321652
"rhaT",2.4877455270696,1.99019642165568,1.56686547217303,0.180721979963082,0.879102183635087,-4.77914429113756
"araE",-0.93840269805717,6.60361815339259,-1.56685749686102,0.180723803233493,0.879102183635087,-4.77915311658302
"lpd",1.1162586078328,7.45780379769197,1.56683432802806,0.180729100063341,0.879102183635087,-4.77917875505086
"rna",-1.13140660110166,6.38442353375293,-1.56311192734847,0.181582107522649,0.879102183635087,-4.78329674236595
"yieK",-1.59048698817788,5.99289488045189,-1.56161073064729,0.181927239676495,0.879102183635087,-4.78495679811927
"xdhC",2.56284136803664,3.19513825721175,1.56144668453092,0.181964993916353,0.879102183635087,-4.78513818017391
"yjaG",1.04451479528347,4.29291089723309,1.56034592376943,0.182218527800156,0.879102183635087,-4.78635514520384
"phnJ",-1.2589069691117,1.99163932278143,-1.56011819500437,0.182271023222224,0.879102183635087,-4.78660688831334
"rdlD",-2.61161240068353,1.69846337050087,-1.5592682409374,0.182467084313816,0.879102183635087,-4.78754639135949
"rdlC",-2.61161240068353,1.69846337050087,-1.5592682409374,0.182467084313816,0.879102183635087,-4.78754639135949
"ECDH10B_1324",-2.72493383341213,1.76411393867422,-1.55855697488185,0.182631313968358,0.879102183635087,-4.78833249744961
"ynjB",-1.51546077477076,5.18521664664173,-1.55831654215417,0.182686862325714,0.879102183635087,-4.78859820866502
"yacH",0.81604975136997,8.85145446503191,1.55829245895961,0.18269242730403,0.879102183635087,-4.78862482334676
"nadD",-2.4176499571184,2.20086846815943,-1.55760962285759,0.182850282034108,0.879102183635087,-4.7893793928695
"djlA",-3.29742148785769,3.07702288316928,-1.55726088391627,0.182930953755281,0.879102183635087,-4.78976473596851
"yejK",0.81704906796477,4.09896931424085,1.55626630182911,0.183161217621298,0.879102183635087,-4.79086359315638
"yedQ",1.78305383741343,1.42644306993074,1.55619167740636,0.183178506069544,0.879102183635087,-4.79094603439685
"potB",1.12310716225703,3.69301631973019,1.55501878452784,0.183450445140152,0.879102183635087,-4.79224165696315
"yiaY",-1.39375251210227,6.39905156670981,-1.55479901460833,0.183501443824411,0.879102183635087,-4.7924843961525
"yfiK",-1.56735644558008,8.85503813043233,-1.55285143340435,0.18395400131258,0.879102183635087,-4.79463515370695
"uvrC",-1.06044999533872,3.50074120966938,-1.54791141146982,0.185106852482351,0.879102183635087,-4.80008748316657
"astD",-1.12678272260656,3.67057483995241,-1.54723242435487,0.185265863200998,0.879102183635087,-4.80083654056773
"sapB",0.95084863790173,4.3425688254111,1.54620784580397,0.185506062156103,0.879102183635087,-4.80196669517593
"torR",3.32846708038927,2.66277366431141,1.54311538357735,0.186232911075036,0.879102183635087,-4.80537665212578
"yjbI",0.819260719566764,3.65577947602761,1.54275780086839,0.186317137607539,0.879102183635087,-4.80577083366053
"ilvY",1.25981272910037,7.07040030549401,1.54199731744109,0.186496389778569,0.879102183635087,-4.80660907469383
"holB",1.87324754811278,3.70850021527959,1.54085701743592,0.186765485981768,0.879102183635087,-4.80786576738933
"ygcP",-1.51705648929362,4.75244593431681,-1.54037439200644,0.186879494471313,0.879102183635087,-4.8083975828147
"csgC",-2.20470714515087,1.4733440767077,-1.54033967398333,0.186887698397826,0.879102183635087,-4.80843583769086
"yiiG",0.848962777604266,10.8175650889131,1.53995472364563,0.186978686555629,0.879102183635087,-4.80885998933778
"intR",-2.709560402196,3.09982388024905,-1.53843681813879,0.187337888783009,0.879102183635087,-4.8105322015873
"ygdG",1.40563733475571,3.19352183925713,1.53766972759168,0.187519673780903,0.879102183635087,-4.81137710924722
"ybaB",-2.57448755678831,3.90775470241248,-1.53705633448362,0.187665160409926,0.879102183635087,-4.81205264847535
".",0.95413735185139,8.03939775765509,1.5354862512899,0.188038063869407,0.879102183635087,-4.81378148340742
"hokA",0.937504970237668,6.30037081534079,1.53511367670532,0.188126659293871,0.879102183635087,-4.81419166105244
"kil",-1.22835679325063,1.23629626945396,-1.53441491044453,0.188292931300169,0.879102183635087,-4.81496088148872
